account_id,trans_id,date_trans,amount,running_total
3834,1122104,9/6/1998,3114,2102156.7
3834,1122248,9/7/1998,3189,2105345.7
3834,1122176,9/11/1998,375,2105720.7
3834,1122032,9/12/1998,13875,2119595.7
3834,1122320,9/13/1998,262,2119857.7
3834,1122552,9/30/1998,14.6,2119872.3
3834,3657133,9/30/1998,105,2119977.3
3834,1122105,10/6/1998,3114,2123091.3
3834,1122249,10/7/1998,3189,2126280.3
3834,1122177,10/11/1998,375,2126655.3
3834,1122033,10/12/1998,13875,2140530.3
3834,1122321,10/13/1998,262,2140792.3
3834,1122393,10/15/1998,1700,2142492.3
3834,1122618,10/20/1998,18200,2160692.3
3834,1122553,10/31/1998,14.6,2160706.9
3834,3657134,10/31/1998,100.1,2160807
3834,1122106,11/6/1998,3114,2163921
3834,1122250,11/7/1998,3189,2167110
3834,1122178,11/11/1998,375,2167485
3834,1122034,11/12/1998,13875,2181360
3834,1122322,11/13/1998,262,2181622
3834,1122394,11/16/1998,1900,2183522
3834,1122554,11/30/1998,14.6,2183536.6
3834,3657135,11/30/1998,75.1,2183611.7
3834,1122107,12/6/1998,3114,2186725.7
3834,1122251,12/7/1998,3189,2189914.7
3834,1122179,12/11/1998,375,2190289.7
3834,1122035,12/12/1998,20812,2211101.7
3834,1122323,12/13/1998,262,2211363.7
3834,1122395,12/18/1998,1500,2212863.7
3834,1122413,12/19/1998,3840,2216703.7
3834,3657136,12/31/1998,109.8,2216813.5
8261,2502334,5/12/1993,500,500
8261,2502339,5/14/1993,21959,22459
8261,3474075,5/31/1993,54.3,22513.3
8261,3498280,5/31/1993,51.3,22564.6
8261,2502920,6/11/1993,2100,24664.6
8261,2502340,6/14/1993,32938,57602.6
8261,3474076,6/30/1993,176.4,57779
8261,3498281,6/30/1993,127.9,57906.9
8261,2502921,7/11/1993,15200,73106.9
8261,2502341,7/14/1993,21959,95065.9
8261,3474077,7/31/1993,256.6,95322.5
8261,3498282,7/31/1993,147.3,95469.8
8261,2502922,8/10/1993,21600,117069.8
8261,2502342,8/14/1993,21959,139028.8
8261,3474078,8/31/1993,270.2,139299
8261,3498283,8/31/1993,148.8,139447.8
8261,2502923,9/9/1993,22000,161447.8
8261,2502343,9/14/1993,21959,183406.8
8261,2502857,9/30/1993,14.6,183421.4
8261,3474079,9/30/1993,271.8,183693.2
8261,3498284,9/30/1993,145.2,183838.4
8261,2502560,10/5/1993,413,184251.4
8261,2502924,10/9/1993,18700,202951.4
8261,2502704,10/10/1993,2163,205114.4
8261,2502416,10/12/1993,3659.8,208774.2
8261,2502488,10/12/1993,1915,210689.2
8261,2502632,10/13/1993,646,211335.2
8261,2502344,10/14/1993,21959,233294.2
8261,2502771,10/16/1993,20807,254101.2
8261,2502858,10/31/1993,14.6,254115.8
8261,3474080,10/31/1993,199.6,254315.4
8261,3498285,10/31/1993,123.7,254439.1
8261,2502561,11/5/1993,413,254852.1
8261,2502925,11/8/1993,7000,261852.1
8261,2502705,11/10/1993,2163,264015.1
8261,2502417,11/12/1993,3659.8,267674.9
8261,2502489,11/12/1993,1915,269589.9
8261,2502633,11/13/1993,646,270235.9
8261,2502345,11/14/1993,21959,292194.9
8261,2502768,11/17/1993,15977,308171.9
8261,2502859,11/30/1993,14.6,308186.5
8261,3474081,11/30/1993,139,308325.5
8261,3498286,11/30/1993,96.3,308421.8
8261,2502562,12/5/1993,413,308834.8
8261,2502809,12/8/1993,5400,314234.8
8261,2502926,12/8/1993,600,314834.8
8261,2502706,12/10/1993,2163,316997.8
8261,2502418,12/12/1993,3659.8,320657.6
8261,2502490,12/12/1993,1915,322572.6
8261,2502634,12/13/1993,646,323218.6
8261,2502346,12/14/1993,32938,356156.6
8261,2502772,12/23/1993,10912,367068.6
8261,2502860,12/31/1993,14.6,367083.2
8261,3474082,12/31/1993,151,367234.2
8261,3498287,12/31/1993,123,367357.2
8261,2502563,1/5/1994,413,367770.2
8261,2502927,1/7/1994,8400,376170.2
8261,2502820,1/9/1994,5100,381270.2
8261,2502707,1/10/1994,2163,383433.2
8261,2502419,1/12/1994,3659.8,387093
8261,2502491,1/12/1994,1915,389008
8261,2502635,1/13/1994,646,389654
8261,2502347,1/14/1994,21959,411613
8261,2502823,1/29/1994,4200,415813
8261,2502861,1/31/1994,14.6,415827.6
8261,3474083,1/31/1994,142.8,415970.4
8261,3498288,1/31/1994,142.6,416113
8261,2502564,2/5/1994,413,416526
8261,2502928,2/6/1994,2700,419226
8261,2502708,2/10/1994,2163,421389
8261,2502420,2/12/1994,3659.8,425048.8
8261,2502492,2/12/1994,1915,426963.8
8261,2502636,2/13/1994,646,427609.8
8261,2502348,2/14/1994,21959,449568.8
8261,2502862,2/28/1994,14.6,449583.4
8261,3474084,2/28/1994,158.3,449741.7
8261,3498289,2/28/1994,151.7,449893.4
8261,2502565,3/5/1994,413,450306.4
8261,2502929,3/8/1994,11500,461806.4
8261,2502709,3/10/1994,2163,463969.4
8261,2502421,3/12/1994,3659.8,467629.2
8261,2502493,3/12/1994,1915,469544.2
8261,2502637,3/13/1994,646,470190.2
8261,2502349,3/14/1994,21959,492149.2
8261,2502863,3/31/1994,14.6,492163.8
8261,3474085,3/31/1994,177,492340.8
8261,3498290,3/31/1994,129.2,492470
8261,2502566,4/5/1994,413,492883
8261,2502930,4/7/1994,12200,505083
8261,2502710,4/10/1994,2163,507246
8261,2502422,4/12/1994,3659.8,510905.8
8261,2502494,4/12/1994,1915,512820.8
8261,2502638,4/13/1994,646,513466.8
8261,2502350,4/14/1994,21959,535425.8
8261,2502775,4/23/1994,23513,558938.8
8261,2502864,4/30/1994,14.6,558953.4
8261,3474086,4/30/1994,153.9,559107.3
8261,3498291,4/30/1994,112.5,559219.8
8261,2502567,5/5/1994,413,559632.8
8261,2502931,5/7/1994,3500,563132.8
8261,2502711,5/10/1994,2163,565295.8
8261,2502423,5/12/1994,3659.8,568955.6
8261,2502495,5/12/1994,1915,570870.6
8261,2502639,5/13/1994,646,571516.6
8261,2502351,5/14/1994,21959,593475.6
8261,2502865,5/31/1994,14.6,593490.2
8261,3474087,5/31/1994,140.2,593630.4
8261,3498292,5/31/1994,120.9,593751.3
8261,2502568,6/5/1994,413,594164.3
8261,2502932,6/6/1994,8100,602264.3
8261,2502712,6/10/1994,2163,604427.3
8261,2502424,6/12/1994,3659.8,608087.1
8261,2502496,6/12/1994,1915,610002.1
8261,2502640,6/13/1994,646,610648.1
8261,2502352,6/14/1994,32938,643586.1
8261,2502866,6/30/1994,14.6,643600.7
8261,3474088,6/30/1994,194.9,643795.6
8261,3498293,6/30/1994,195.2,643990.8
8261,2502569,7/5/1994,413,644403.8
8261,2502933,7/6/1994,17400,661803.8
8261,2502713,7/10/1994,2163,663966.8
8261,2502425,7/12/1994,3659.8,667626.6
8261,2502497,7/12/1994,1915,669541.6
8261,2502641,7/13/1994,646,670187.6
8261,2502353,7/14/1994,21959,692146.6
8261,2502867,7/31/1994,14.6,692161.2
8261,3474089,7/31/1994,204.8,692366
8261,3498294,7/31/1994,204.8,692570.8
8261,2502570,8/5/1994,413,692983.8
8261,2502934,8/5/1994,12600,705583.8
8261,2502714,8/10/1994,2163,707746.8
8261,2502819,8/11/1994,4500,712246.8
8261,2502426,8/12/1994,3659.8,715906.6
8261,2502498,8/12/1994,1915,717821.6
8261,2502642,8/13/1994,646,718467.6
8261,2502354,8/14/1994,21959,740426.6
8261,2502821,8/31/1994,13800,754226.6
8261,2502868,8/31/1994,14.6,754241.2
8261,3474090,8/31/1994,189.1,754430.3
8261,3498295,8/31/1994,188.3,754618.6
8261,2502935,9/4/1994,4700,759318.6
8261,2502571,9/5/1994,413,759731.6
8261,2502715,9/10/1994,2163,761894.6
8261,2502822,9/10/1994,7500,769394.6
8261,2502427,9/12/1994,3659.8,773054.4
8261,2502499,9/12/1994,1915,774969.4
8261,2502643,9/13/1994,646,775615.4
8261,2502355,9/14/1994,21959,797574.4
8261,2502777,9/28/1994,15984,813558.4
8261,2502869,9/30/1994,14.6,813573
8261,3474091,9/30/1994,131.6,813704.6
8261,3498296,9/30/1994,131.1,813835.7
8261,2502936,10/4/1994,4800,818635.7
8261,2502572,10/5/1994,413,819048.7
8261,2502716,10/10/1994,2163,821211.7
8261,2502428,10/12/1994,3659.8,824871.5
8261,2502500,10/12/1994,1915,826786.5
8261,2502644,10/13/1994,646,827432.5
8261,2502356,10/14/1994,21959,849391.5
8261,2502870,10/31/1994,14.6,849406.1
8261,3474092,10/31/1994,131.1,849537.2
8261,3498297,10/31/1994,126,849663.2
8261,2502937,11/3/1994,5000,854663.2
8261,2502573,11/5/1994,413,855076.2
8261,2502717,11/10/1994,2163,857239.2
8261,2502429,11/12/1994,3659.8,860899
8261,2502501,11/12/1994,1915,862814
8261,2502645,11/13/1994,646,863460
8261,2502357,11/14/1994,21959,885419
8261,2502871,11/30/1994,14.6,885433.6
8261,3474093,11/30/1994,169.6,885603.2
8261,3498298,11/30/1994,141.8,885745
8261,2502938,12/3/1994,9600,895345
8261,2502574,12/5/1994,413,895758
8261,2502718,12/10/1994,2163,897921
8261,2502810,12/10/1994,5400,903321
8261,2502430,12/12/1994,3659.8,906980.8
8261,2502502,12/12/1994,1915,908895.8
8261,2502646,12/13/1994,646,909541.8
8261,2502358,12/14/1994,32938,942479.8
8261,2502872,12/31/1994,14.6,942494.4
8261,3474094,12/31/1994,200.6,942695
8261,3498299,12/31/1994,173.8,942868.8
8261,2502939,1/2/1995,17700,960568.8
8261,2502575,1/5/1995,413,960981.8
8261,2502719,1/10/1995,2163,963144.8
8261,2502431,1/12/1995,3659.8,966804.6
8261,2502503,1/12/1995,1915,968719.6
8261,2502647,1/13/1995,646,969365.6
8261,2502359,1/14/1995,21959,991324.6
8261,2502805,1/21/1995,12900,1004224.6
8261,2502825,1/24/1995,2400,1006624.6
8261,2502873,1/31/1995,14.6,1006639.2
8261,3474095,1/31/1995,176.5,1006815.7
8261,3498300,1/31/1995,176,1006991.7
8261,2502940,2/1/1995,5700,1012691.7
8261,2502576,2/5/1995,413,1013104.7
8261,2502720,2/10/1995,2163,1015267.7
8261,2502432,2/12/1995,3659.8,1018927.5
8261,2502504,2/12/1995,1915,1020842.5
8261,2502648,2/13/1995,646,1021488.5
8261,2502360,2/14/1995,21959,1043447.5
8261,2502874,2/28/1995,14.6,1043462.1
8261,3474096,2/28/1995,157,1043619.1
8261,3498301,2/28/1995,157,1043776.1
8261,2502941,3/3/1995,12400,1056176.1
8261,2502577,3/5/1995,413,1056589.1
8261,2502721,3/10/1995,2163,1058752.1
8261,2502433,3/12/1995,3659.8,1062411.9
8261,2502505,3/12/1995,1915,1064326.9
8261,2502649,3/13/1995,646,1064972.9
8261,2502361,3/14/1995,21959,1086931.9
8261,2502875,3/31/1995,14.6,1086946.5
8261,3474097,3/31/1995,166.5,1087113
8261,3498302,3/31/1995,160.9,1087273.9
8261,2502942,4/2/1995,11400,1098673.9
8261,2502578,4/5/1995,413,1099086.9
8261,2502722,4/10/1995,2163,1101249.9
8261,2502434,4/12/1995,3659.8,1104909.7
8261,2502506,4/12/1995,1915,1106824.7
8261,2502650,4/13/1995,646,1107470.7
8261,2502362,4/14/1995,21959,1129429.7
8261,2502876,4/30/1995,14.6,1129444.3
8261,3474098,4/30/1995,173.2,1129617.5
8261,3498303,4/30/1995,142.3,1129759.8
8261,2502943,5/2/1995,10200,1139959.8
8261,2502579,5/5/1995,413,1140372.8
8261,2502723,5/10/1995,2163,1142535.8
8261,2502435,5/12/1995,3659.8,1146195.6
8261,2502507,5/12/1995,1915,1148110.6
8261,2502651,5/13/1995,646,1148756.6
8261,2502363,5/14/1995,21959,1170715.6
8261,2502779,5/14/1995,11222,1181937.6
8261,2502877,5/31/1995,14.6,1181952.2
8261,3474099,5/31/1995,184.9,1182137.1
8261,3498304,5/31/1995,159.8,1182296.9
8261,2502944,6/1/1995,9600,1191896.9
8261,2502580,6/5/1995,413,1192309.9
8261,2502724,6/10/1995,2163,1194472.9
8261,2502436,6/12/1995,3659.8,1198132.7
8261,2502508,6/12/1995,1915,1200047.7
8261,2502652,6/13/1995,646,1200693.7
8261,2502364,6/14/1995,32938,1233631.7
8261,2502824,6/22/1995,1800,1235431.7
8261,2502799,6/25/1995,25500,1260931.7
8261,2502878,6/30/1995,14.6,1260946.3
8261,3474100,6/30/1995,156.1,1261102.4
8261,3498305,6/30/1995,153,1261255.4
8261,2502945,7/1/1995,2300,1263555.4
8261,2502581,7/5/1995,413,1263968.4
8261,2502725,7/10/1995,2163,1266131.4
8261,2502437,7/12/1995,3659.8,1269791.2
8261,2502509,7/12/1995,1915,1271706.2
8261,2502653,7/13/1995,646,1272352.2
8261,2502365,7/14/1995,21959,1294311.2
8261,2502828,7/19/1995,7500,1301811.2
8261,2502879,7/31/1995,14.6,1301825.8
8261,2502946,7/31/1995,900,1302725.8
8261,3474101,7/31/1995,115.3,1302841.1
8261,3498306,7/31/1995,97.5,1302938.6
8261,2502582,8/5/1995,413,1303351.6
8261,2502726,8/10/1995,2163,1305514.6
8261,2502438,8/12/1995,3659.8,1309174.4
8261,2502510,8/12/1995,1915,1311089.4
8261,2502654,8/13/1995,646,1311735.4
8261,2502366,8/14/1995,21959,1333694.4
8261,2502778,8/18/1995,5383,1339077.4
8261,2502947,8/30/1995,6800,1345877.4
8261,2502827,8/31/1995,8400,1354277.4
8261,2502880,8/31/1995,14.6,1354292
8261,3474102,8/31/1995,134.4,1354426.4
8261,3498307,8/31/1995,100,1354526.4
8261,2502583,9/5/1995,413,1354939.4
8261,2502727,9/10/1995,2163,1357102.4
8261,2502439,9/12/1995,3659.8,1360762.2
8261,2502511,9/12/1995,1915,1362677.2
8261,2502655,9/13/1995,646,1363323.2
8261,2502367,9/14/1995,21959,1385282.2
8261,2502948,9/29/1995,8400,1393682.2
8261,2502881,9/30/1995,14.6,1393696.8
8261,3474103,9/30/1995,114.1,1393810.9
8261,3498308,9/30/1995,110.5,1393921.4
8261,2502584,10/5/1995,413,1394334.4
8261,2502728,10/10/1995,2163,1396497.4
8261,2502512,10/12/1995,1915,1398412.4
8261,2502656,10/13/1995,646,1399058.4
8261,2502368,10/14/1995,21959,1421017.4
8261,2502440,10/21/1995,4000,1425017.4
8261,2502949,10/29/1995,8100,1433117.4
8261,2502882,10/31/1995,14.6,1433132
8261,3474104,10/31/1995,137.8,1433269.8
8261,3498309,10/31/1995,106.4,1433376.2
8261,2502585,11/5/1995,413,1433789.2
8261,2502729,11/10/1995,2163,1435952.2
8261,2502441,11/11/1995,3100,1439052.2
8261,2502513,11/12/1995,1915,1440967.2
8261,2502657,11/13/1995,646,1441613.2
8261,2502369,11/14/1995,21959,1463572.2
8261,2502950,11/28/1995,10500,1474072.2
8261,2502883,11/30/1995,14.6,1474086.8
8261,3474105,11/30/1995,153.1,1474239.9
8261,3498310,11/30/1995,148.3,1474388.2
8261,2502442,12/2/1995,4000,1478388.2
8261,2502586,12/5/1995,413,1478801.2
8261,2502730,12/10/1995,2163,1480964.2
8261,2502811,12/10/1995,2400,1483364.2
8261,2502514,12/12/1995,1915,1485279.2
8261,2502658,12/13/1995,646,1485925.2
8261,2502370,12/14/1995,32938,1518863.2
8261,2502951,12/28/1995,17700,1536563.2
8261,2502884,12/31/1995,14.6,1536577.8
8261,3474106,12/31/1995,176.8,1536754.6
8261,3498311,12/31/1995,158.5,1536913.1
8261,2502587,1/5/1996,413,1537326.1
8261,2502443,1/7/1996,3800,1541126.1
8261,2502731,1/10/1996,2163,1543289.1
8261,2502515,1/12/1996,1915,1545204.1
8261,2502659,1/13/1996,646,1545850.1
8261,2502371,1/14/1996,21959,1567809.1
8261,2502806,1/15/1996,20400,1588209.1
8261,2502832,1/17/1996,6600,1594809.1
8261,2502952,1/27/1996,2100,1596909.1
8261,2502885,1/31/1996,14.6,1596923.7
8261,3474107,1/31/1996,122.8,1597046.5
8261,3498312,1/31/1996,119.8,1597166.3
8261,2502588,2/5/1996,413,1597579.3
8261,2502732,2/10/1996,2163,1599742.3
8261,2502444,2/12/1996,3800,1603542.3
8261,2502516,2/12/1996,1915,1605457.3
8261,2502660,2/13/1996,646,1606103.3
8261,2502372,2/14/1996,21959,1628062.3
8261,2502784,2/24/1996,13894,1641956.3
8261,2502953,2/26/1996,2200,1644156.3
8261,2502886,2/29/1996,14.6,1644170.9
8261,3474108,2/29/1996,105.2,1644276.1
8261,3498313,2/29/1996,76.7,1644352.8
8261,2502589,3/5/1996,413,1644765.8
8261,2502445,3/10/1996,3900,1648665.8
8261,2502733,3/10/1996,2163,1650828.8
8261,2502517,3/12/1996,1915,1652743.8
8261,2502661,3/13/1996,646,1653389.8
8261,2502373,3/14/1996,21959,1675348.8
8261,2502954,3/27/1996,8100,1683448.8
8261,2502887,3/31/1996,14.6,1683463.4
8261,3474109,3/31/1996,101.5,1683564.9
8261,3498314,3/31/1996,101,1683665.9
8261,2502590,4/5/1996,413,1684078.9
8261,2502446,4/8/1996,4000,1688078.9
8261,2502734,4/10/1996,2163,1690241.9
8261,2502518,4/12/1996,1915,1692156.9
8261,2502662,4/13/1996,646,1692802.9
8261,2502374,4/14/1996,21959,1714761.9
8261,2502830,4/17/1996,14100,1728861.9
8261,2502955,4/26/1996,4300,1733161.9
8261,2502888,4/30/1996,14.6,1733176.5
8261,3474110,4/30/1996,94,1733270.5
8261,3498315,4/30/1996,91.4,1733361.9
8261,2502591,5/5/1996,413,1733774.9
8261,2502735,5/10/1996,2163,1735937.9
8261,2502519,5/12/1996,1915,1737852.9
8261,2502663,5/13/1996,646,1738498.9
8261,2502375,5/14/1996,21959,1760457.9
8261,2502447,5/17/1996,4400,1764857.9
8261,2502956,5/26/1996,12700,1777557.9
8261,2502889,5/31/1996,14.6,1777572.5
8261,3474111,5/31/1996,96.2,1777668.7
8261,3498316,5/31/1996,74,1777742.7
8261,2502592,6/5/1996,413,1778155.7
8261,2502736,6/10/1996,2163,1780318.7
8261,2502520,6/12/1996,1915,1782233.7
8261,2502664,6/13/1996,646,1782879.7
8261,2502376,6/14/1996,32938,1815817.7
8261,2502448,6/17/1996,4200,1820017.7
8261,2502835,6/25/1996,14100,1834117.7
8261,2502957,6/25/1996,12700,1846817.7
8261,2502890,6/30/1996,14.6,1846832.3
8261,3474112,6/30/1996,108.8,1846941.1
8261,3498317,6/30/1996,116.5,1847057.6
8261,2502593,7/5/1996,413,1847470.6
8261,2502449,7/8/1996,4100,1851570.6
8261,2502737,7/10/1996,2163,1853733.6
8261,2502521,7/12/1996,1915,1855648.6
8261,2502665,7/13/1996,646,1856294.6
8261,2502377,7/14/1996,21959,1878253.6
8261,2502836,7/17/1996,2100,1880353.6
8261,2502958,7/25/1996,12700,1893053.6
8261,2502891,7/31/1996,14.6,1893068.2
8261,3474113,7/31/1996,71.9,1893140.1
8261,3498318,7/31/1996,57.7,1893197.8
8261,2502594,8/5/1996,413,1893610.8
8261,2502738,8/10/1996,2163,1895773.8
8261,2502522,8/12/1996,1915,1897688.8
8261,2502666,8/13/1996,646,1898334.8
8261,2502378,8/14/1996,21959,1920293.8
8261,2502450,8/21/1996,3600,1923893.8
8261,2502959,8/24/1996,12600,1936493.8
8261,2502892,8/31/1996,14.6,1936508.4
8261,3474114,8/31/1996,74.1,1936582.5
8261,3498319,8/31/1996,72.3,1936654.8
8261,2502451,9/5/1996,3400,1940054.8
8261,2502595,9/5/1996,413,1940467.8
8261,2502739,9/10/1996,2163,1942630.8
8261,2502523,9/12/1996,1915,1944545.8
8261,2502667,9/13/1996,646,1945191.8
8261,2502379,9/14/1996,21959,1967150.8
8261,2502960,9/23/1996,14500,1981650.8
8261,2502893,9/30/1996,14.6,1981665.4
8261,3474115,9/30/1996,68.4,1981733.8
8261,3498320,9/30/1996,60.8,1981794.6
8261,2502596,10/5/1996,413,1982207.6
8261,2502452,10/8/1996,2900,1985107.6
8261,2502740,10/10/1996,2163,1987270.6
8261,2502524,10/12/1996,1915,1989185.6
8261,2502668,10/13/1996,646,1989831.6
8261,2502380,10/14/1996,21959,2011790.6
8261,2502961,10/23/1996,13200,2024990.6
8261,2502894,10/31/1996,14.6,2025005.2
8261,3474116,10/31/1996,66,2025071.2
8261,3498321,10/31/1996,66,2025137.2
8261,2502597,11/5/1996,413,2025550.2
8261,2502741,11/10/1996,2163,2027713.2
8261,2502453,11/11/1996,3100,2030813.2
8261,2502525,11/12/1996,1915,2032728.2
8261,2502669,11/13/1996,646,2033374.2
8261,2502381,11/14/1996,21959,2055333.2
8261,2502962,11/22/1996,10500,2065833.2
8261,2502895,11/30/1996,14.6,2065847.8
8261,3474117,11/30/1996,71.8,2065919.6
8261,3498322,11/30/1996,71.8,2065991.4
8261,2502598,12/5/1996,413,2066404.4
8261,2502742,12/10/1996,2163,2068567.4
8261,2502454,12/12/1996,3600,2072167.4
8261,2502526,12/12/1996,1915,2074082.4
8261,2502670,12/13/1996,646,2074728.4
8261,2502382,12/14/1996,32938,2107666.4
8261,2502963,12/22/1996,17600,2125266.4
8261,2502896,12/31/1996,14.6,2125281
8261,3474118,12/31/1996,101.4,2125382.4
8261,3498323,12/31/1996,98.3,2125480.7
8261,2502599,1/5/1997,413,2125893.7
8261,2502455,1/8/1997,3900,2129793.7
8261,2502743,1/10/1997,2163,2131956.7
8261,2502527,1/12/1997,1915,2133871.7
8261,2502671,1/13/1997,646,2134517.7
8261,2502383,1/14/1997,21959,2156476.7
8261,2502964,1/21/1997,18900,2175376.7
8261,2502897,1/31/1997,14.6,2175391.3
8261,3474119,1/31/1997,95.3,2175486.6
8261,3498324,1/31/1997,73.4,2175560
8261,2502600,2/5/1997,413,2175973
8261,2502744,2/10/1997,2163,2178136
8261,2502456,2/12/1997,4200,2182336
8261,2502528,2/12/1997,1915,2184251
8261,2502672,2/13/1997,646,2184897
8261,2502384,2/14/1997,21959,2206856
8261,2502965,2/20/1997,17200,2224056
8261,2502898,2/28/1997,14.6,2224070.6
8261,3474120,2/28/1997,74.9,2224145.5
8261,3498325,2/28/1997,74.9,2224220.4
8261,2502457,3/2/1997,4400,2228620.4
8261,2502601,3/5/1997,413,2229033.4
8261,2502745,3/10/1997,2163,2231196.4
8261,2502529,3/12/1997,1915,2233111.4
8261,2502673,3/13/1997,646,2233757.4
8261,2502385,3/14/1997,21959,2255716.4
8261,2502899,3/31/1997,14.6,2255731
8261,3474121,3/31/1997,76.2,2255807.2
8261,3498326,3/31/1997,76.2,2255883.4
8261,2502602,4/5/1997,413,2256296.4
8261,2502746,4/10/1997,2163,2258459.4
8261,2502530,4/12/1997,1915,2260374.4
8261,2502674,4/13/1997,646,2261020.4
8261,2502386,4/14/1997,21959,2282979.4
8261,2502458,4/17/1997,3200,2286179.4
8261,2502966,4/21/1997,22900,2309079.4
8261,2502900,4/30/1997,14.6,2309094
8261,3474122,4/30/1997,105.3,2309199.3
8261,3498327,4/30/1997,103.1,2309302.4
8261,2502603,5/5/1997,413,2309715.4
8261,2502459,5/9/1997,2900,2312615.4
8261,2502747,5/10/1997,2163,2314778.4
8261,2502531,5/12/1997,1915,2316693.4
8261,2502675,5/13/1997,646,2317339.4
8261,2502387,5/14/1997,21959,2339298.4
8261,2502901,5/31/1997,14.6,2339313
8261,3474123,5/31/1997,97,2339410
8261,3498328,5/31/1997,75.6,2339485.6
8261,2502604,6/5/1997,413,2339898.6
8261,2502748,6/10/1997,2163,2342061.6
8261,2502532,6/12/1997,1915,2343976.6
8261,2502676,6/13/1997,646,2344622.6
8261,2502388,6/14/1997,32938,2377560.6
8261,2502967,6/20/1997,29400,2406960.6
8261,2502460,6/21/1997,3900,2410860.6
8261,2502902,6/30/1997,14.6,2410875.2
8261,3474124,6/30/1997,138.8,2411014
8261,3498329,6/30/1997,101.2,2411115.2
8261,2502605,7/5/1997,413,2411528.2
8261,2502749,7/10/1997,2163,2413691.2
8261,2502533,7/12/1997,1915,2415606.2
8261,2502461,7/13/1997,3900,2419506.2
8261,2502677,7/13/1997,646,2420152.2
8261,2502389,7/14/1997,21959,2442111.2
8261,2502968,7/20/1997,19400,2461511.2
8261,2502903,7/31/1997,14.6,2461525.8
8261,3474125,7/31/1997,101.1,2461626.9
8261,3498330,7/31/1997,100.5,2461727.4
8261,2502606,8/5/1997,413,2462140.4
8261,2502750,8/10/1997,2163,2464303.4
8261,2502534,8/12/1997,1915,2466218.4
8261,2502678,8/13/1997,646,2466864.4
8261,2502390,8/14/1997,21959,2488823.4
8261,2502462,8/17/1997,4000,2492823.4
8261,2502969,8/19/1997,16600,2509423.4
8261,2502904,8/31/1997,14.6,2509438
8261,3474126,8/31/1997,78,2509516
8261,3498331,8/31/1997,78,2509594
8261,2502607,9/5/1997,413,2510007
8261,2502751,9/10/1997,2163,2512170
8261,2502535,9/12/1997,1915,2514085
8261,2502679,9/13/1997,646,2514731
8261,2502391,9/14/1997,21959,2536690
8261,2502970,9/18/1997,13300,2549990
8261,2502463,9/21/1997,2800,2552790
8261,2502905,9/30/1997,14.6,2552804.6
8261,3474127,9/30/1997,70.6,2552875.2
8261,3498332,9/30/1997,68.4,2552943.6
8261,2502464,10/2/1997,4400,2557343.6
8261,2502608,10/5/1997,413,2557756.6
8261,2502752,10/10/1997,2163,2559919.6
8261,2502536,10/12/1997,1915,2561834.6
8261,2502680,10/13/1997,646,2562480.6
8261,2502392,10/14/1997,21959,2584439.6
8261,2502971,10/18/1997,11900,2596339.6
8261,2502906,10/31/1997,14.6,2596354.2
8261,3474128,10/31/1997,64,2596418.2
8261,3498333,10/31/1997,55.8,2596474
8261,2502609,11/5/1997,413,2596887
8261,2502753,11/10/1997,2163,2599050
8261,2502537,11/12/1997,1915,2600965
8261,2502465,11/13/1997,3800,2604765
8261,2502681,11/13/1997,646,2605411
8261,2502393,11/14/1997,21959,2627370
8261,2502843,11/17/1997,3000,2630370
8261,2502972,11/17/1997,13700,2644070
8261,2502907,11/30/1997,14.6,2644084.6
8261,3474129,11/30/1997,61.9,2644146.5
8261,3498334,11/30/1997,61.9,2644208.4
8261,2502610,12/5/1997,413,2644621.4
8261,2502754,12/10/1997,2163,2646784.4
8261,2502538,12/12/1997,1915,2648699.4
8261,2502682,12/13/1997,646,2649345.4
8261,2502394,12/14/1997,32938,2682283.4
8261,2502973,12/17/1997,22700,2704983.4
8261,2502466,12/19/1997,3900,2708883.4
8261,2502908,12/31/1997,14.6,2708898
8261,3474130,12/31/1997,63.7,2708961.7
8261,3498335,12/31/1997,63.7,2709025.4
8261,2502467,1/2/1998,3600,2712625.4
8261,2502611,1/5/1998,413,2713038.4
8261,2502755,1/10/1998,2163,2715201.4
8261,2502539,1/12/1998,1915,2717116.4
8261,2502683,1/13/1998,646,2717762.4
8261,2502395,1/14/1998,21959,2739721.4
8261,2502808,1/28/1998,3600,2743321.4
8261,2502909,1/31/1998,14.6,2743336
8261,3474131,1/31/1998,79.6,2743415.6
8261,3498336,1/31/1998,79.6,2743495.2
8261,2502612,2/5/1998,413,2743908.2
8261,2502468,2/10/1998,3100,2747008.2
8261,2502756,2/10/1998,2163,2749171.2
8261,2502540,2/12/1998,1915,2751086.2
8261,2502684,2/13/1998,646,2751732.2
8261,2502396,2/14/1998,21959,2773691.2
8261,2502974,2/15/1998,23300,2796991.2
8261,2502910,2/28/1998,14.6,2797005.8
8261,3474132,2/28/1998,74.5,2797080.3
8261,3498337,2/28/1998,74.5,2797154.8
8261,2502613,3/5/1998,413,2797567.8
8261,2502757,3/10/1998,2163,2799730.8
8261,2502541,3/12/1998,1915,2801645.8
8261,2502685,3/13/1998,646,2802291.8
8261,2502397,3/14/1998,21959,2824250.8
8261,2502469,3/20/1998,3700,2827950.8
8261,2502847,3/26/1998,2700,2830650.8
8261,2502911,3/31/1998,14.6,2830665.4
8261,3474133,3/31/1998,87.3,2830752.7
